bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	analyte_type_id	bcr_analyte_uuid	concentration	gel_image_file	normal_tumor_genotype_match	pcr_amplification_successful	spectrophotometer_method	well_number	ratio_28s_18s	rinvalue
TCGA-24-1424-01A	TCGA-24-1424-01A-01T	[Pending]	164 uL	Total RNA	T	0a1ae4b6-3953-456d-a5d2-057892fea6d2	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1424-01A	TCGA-24-1424-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	87c1d4f5-7008-4ab9-8cd9-c9f906aa7faa	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1424-10A	TCGA-24-1424-10A-01D	1.9	314.97 uL	DNA	D	30f1780e-ffab-425c-be75-e95e3569269d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1424-10A	TCGA-24-1424-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	c47a3305-48b5-498b-b02b-1f702ce2bdd4	0.165 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1424-10A	TCGA-24-1424-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	3cbe8c73-7c23-4ad8-869f-99fd635310ca	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1504-01A	TCGA-13-1504-01A-01D	1.9	132.67 uL	DNA	D	43754b1a-74d5-4a9c-9842-1abe6acac79d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-1504-01A	TCGA-13-1504-01A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	7defef9f-7bab-40e3-b223-283aadb0ccea	0.181 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1504-01A	TCGA-13-1504-01A-01R	1.8	428 uL	RNA	R	5f2d28ea-0750-4aa0-863c-9db59d93bfc5	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.4	8.1
TCGA-13-1504-01A	TCGA-13-1504-01A-01T	[Pending]	82 uL	Total RNA	T	b01de7b9-6c9b-41a7-9f8e-f583a2450cd6	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1504-01A	TCGA-13-1504-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	b05701a3-1ab8-46a1-a32e-cf6e58de519e	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1504-10A	TCGA-13-1504-10A-01D	1.9	45.97 uL	DNA	D	30f12036-7655-4f6b-a8bd-3764064d51db	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-1504-10A	TCGA-13-1504-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	eb9f1787-a68c-4040-8adc-247104d18f68	0.165 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1504-10A	TCGA-13-1504-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	a5061825-bae8-4294-8366-67a260fa6f48	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1506-01A	TCGA-13-1506-01A-01D	1.9	363.67 uL	DNA	D	b8f48760-eb80-4415-923f-73cc12b50df5	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-1506-01A	TCGA-13-1506-01A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	f26a7c80-a9b9-4f9c-af6d-e4d2098031a3	0.178 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1506-01A	TCGA-13-1506-01A-01R	1.8	373 uL	RNA	R	459d797e-5c4b-4192-8e2c-1a9c6346f14a	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	2	8.4
TCGA-13-1506-01A	TCGA-13-1506-01A-01T	[Pending]	69 uL	Total RNA	T	efb64fe3-d152-44e4-940c-e06ecacf1dc2	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1506-01A	TCGA-13-1506-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	72f0221f-0f63-41b2-bae4-ea932c79564f	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1506-10A	TCGA-13-1506-10A-01D	1.9	57.97000000000001 uL	DNA	D	7358bdfa-1c27-40e9-9079-101bc24b1fe2	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-1506-10A	TCGA-13-1506-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	db83c2a8-3629-4afc-8ef3-caa9bdc9739e	0.185 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1506-10A	TCGA-13-1506-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	ebf8c0ee-b07a-4e16-9d8c-57267a992b37	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1423-01A	TCGA-24-1423-01A-01D	1.9	371.67 uL	DNA	D	a785d699-b1d5-42fb-9ede-33337ae6e4ec	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1423-01A	TCGA-24-1423-01A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	1411778c-dd5a-4a5f-8356-a6cd82b61b05	0.173 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1423-01A	TCGA-24-1423-01A-01R	1.8	315 uL	RNA	R	6312898c-065a-4b4c-8706-69374b2d6f5b	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	8.3
TCGA-24-1423-01A	TCGA-24-1423-01A-01T	[Pending]	49 uL	Total RNA	T	cd8a617c-c714-4c5f-9531-38bc358cbac6	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1423-01A	TCGA-24-1423-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	48d9b644-c44c-493e-ab68-71b07d87eb98	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1423-10A	TCGA-24-1423-10A-01D	1.9	200.97 uL	DNA	D	7e5bf387-5b65-4617-8032-23a5eb54d129	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1423-10A	TCGA-24-1423-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	7d49f102-6eba-46ab-97ba-b97b4d5413d9	0.182 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1423-10A	TCGA-24-1423-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	4ccf5bf9-8681-4d4c-8041-525276fb9f7a	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1426-01A	TCGA-24-1426-01A-01D	1.9	40.67 uL	DNA	D	bd22b4ae-bb7e-42fd-b03e-d1fefbf81bef	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1426-01A	TCGA-24-1426-01A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	2bfea697-937f-4d76-8cdb-753aae6f1cbb	0.192 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1426-01A	TCGA-24-1426-01A-01R	1.8	269 uL	RNA	R	026fa03c-22ae-4f0a-869a-fa3489c9473a	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	0.9	7
TCGA-24-1426-01A	TCGA-24-1426-01A-01T	[Pending]	69 uL	Total RNA	T	5689b850-dfad-4557-85f4-c10dd34ce41a	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1426-01A	TCGA-24-1426-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	e6914826-8bd2-4004-8c41-9ae92c4fefe2	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1426-10A	TCGA-24-1426-10A-01D	1.9	336.64000000000004 uL	DNA	D	6757ed39-a1ec-48e5-8f56-36a6f28a928f	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1426-10A	TCGA-24-1426-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	e8e078e1-8d69-46f3-b86f-e105c60e91b0	0.162 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1426-10A	TCGA-24-1426-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	1f6de46f-a8f0-40ea-9fb7-d5cfaa55ee44	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1501-01A	TCGA-13-1501-01A-01D	1.9	86.67 uL	DNA	D	8ea5123d-3390-4802-b7eb-3992311ae769	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-1501-01A	TCGA-13-1501-01A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	3bda8c14-92e6-4348-a005-e5a2578eb45b	0.179 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1501-01A	TCGA-13-1501-01A-01R	1.8	369 uL	RNA	R	b081907a-6b9c-49d3-a3a3-84e60228bc52	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.1	7.2
TCGA-13-1501-01A	TCGA-13-1501-01A-01T	[Pending]	53 uL	Total RNA	T	6565bd6f-28a1-4c8b-8e97-9bbc1c0d04fa	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1501-01A	TCGA-13-1501-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	222fcb52-8e25-4276-86ea-7f9998c2a1ca	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1501-10A	TCGA-13-1501-10A-01D	1.9	46.97 uL	DNA	D	f021f54c-db01-46a6-ae31-c0087790a5d0	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-1501-10A	TCGA-13-1501-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	cbb2699f-2261-4680-962e-507541d09be3	0.171 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-1501-10A	TCGA-13-1501-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	8e8d3982-15b9-4f2e-91cc-1f001ba04215	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-2404-01A	TCGA-25-2404-01A-01D	1.9	135.67 uL	DNA	D	6188921e-93ab-4be9-948a-ec5800c82fb4	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-2404-01A	TCGA-25-2404-01A-01G	[Pending]	93.6 uL	GenomePlex (Rubicon) Amplified DNA	G	65c4735f-e8f4-48fb-b029-5b93a55b6c64	0.228 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-2404-01A	TCGA-25-2404-01A-01R	1.8	413 uL	RNA	R	f2afdc8e-06b6-42fb-8884-675558bff89f	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	7.2
TCGA-25-2404-01A	TCGA-25-2404-01A-01T	[Pending]	67 uL	Total RNA	T	a414a799-a754-4518-a122-32828d57854c	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-2404-01A	TCGA-25-2404-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	82c02590-bff3-441b-b59d-e7c386feb3ab	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-2404-10A	TCGA-25-2404-10A-01D	1.9	24.97 uL	DNA	D	ec6d524e-d011-4222-9952-54315964dd38	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-2404-10A	TCGA-25-2404-10A-01G	[Pending]	93.6 uL	GenomePlex (Rubicon) Amplified DNA	G	f14ee9df-6217-4dda-a468-2a8f44765456	0.247 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-2404-10A	TCGA-25-2404-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	39ab00e4-4d8f-4ac7-b8a4-bf39283aa419	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1993-01A	TCGA-57-1993-01A-01D	1.9	569.67 uL	DNA	D	4e179909-4d02-4fda-a7a2-2b4534f92635	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-57-1993-01A	TCGA-57-1993-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	00510014-88aa-452d-8b8c-0d53d0b5ac44	0.249 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1993-01A	TCGA-57-1993-01A-01R	1.8	408 uL	RNA	R	384ac8e6-d11c-48c2-8f8e-5dec7e871fc7	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.9	9.0
TCGA-57-1993-01A	TCGA-57-1993-01A-01T	[Pending]	66 uL	Total RNA	T	25e67eb8-0547-415e-8c02-70a57fa0ad9d	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1993-01A	TCGA-57-1993-01A-01W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	fde5331b-71c7-437c-8aa1-05c0173ea3f3	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1993-11A	TCGA-57-1993-11A-01D	1.8	39.97000000000001 uL	DNA	D	2e45c391-7078-4a98-9e67-3bafe7e32a4f	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-57-1993-11A	TCGA-57-1993-11A-01G	[Pending]	173 uL	GenomePlex (Rubicon) Amplified DNA	G	c438fc4a-3b9d-4dfe-88f7-2983c88dec8b	0.000 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1993-11A	TCGA-57-1993-11A-01W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	b6f21fd3-65dc-41d7-a41f-76320c198847	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-1918-01A	TCGA-61-1918-01A-01D	1.9	682.67 uL	DNA	D	d8c06eaa-c310-44fd-a789-6b27d22166ca	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-1918-01A	TCGA-61-1918-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	92c0d238-4779-4019-8487-cf15afd79669	0.252 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-1918-01A	TCGA-61-1918-01A-01R	1.8	665 uL	RNA	R	0515430a-06ed-49ea-9e7c-6aa62f5016c2	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.6	9.2
TCGA-61-1918-01A	TCGA-61-1918-01A-01T	[Pending]	183 uL	Total RNA	T	c8573487-fed5-4279-a68a-0ede636bef80	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-1918-01A	TCGA-61-1918-01A-01W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	e2659ffe-76a2-4dda-8845-4a4202c77eb7	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-1918-11A	TCGA-61-1918-11A-01D	1.9	215.97 uL	DNA	D	9ea1e462-5ccc-4d38-9a9c-c07912691443	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-1918-11A	TCGA-61-1918-11A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	84e94d96-0b32-4b43-a014-f3eb5f1e66d2	0.259 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-1918-11A	TCGA-61-1918-11A-01W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	df951001-8ca8-44ce-800b-0ca08b8c9c9c	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-1661-01B	TCGA-09-1661-01B-01D	1.9	0 uL	DNA	D	7dc5e360-fdb4-4489-b9c9-e9139a25be1b	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-09-1661-01B	TCGA-09-1661-01B-01G	[Pending]	173 uL	GenomePlex (Rubicon) Amplified DNA	G	eca7142b-330b-41b5-bb7b-684c2530162b	0.000 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-1661-01B	TCGA-09-1661-01B-01R	1.8	65 uL	RNA	R	1561f73e-d3f2-4866-a590-4a3d2bbfaa95	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	0.6	7.2
TCGA-09-1661-01B	TCGA-09-1661-01B-01T	[Pending]	13 uL	Total RNA	T	faba3c74-c275-44e0-a6cb-fed0bc61b6bd	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-1661-01B	TCGA-09-1661-01B-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	50f38b87-c688-4839-a5e3-956505a4ee7b	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-1661-10A	TCGA-09-1661-10A-01D	1.8	101.97000000000001 uL	DNA	D	277b4e21-2d50-4caa-be58-f8b369ef7ca4	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-09-1661-10A	TCGA-09-1661-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	e46f6c69-5a18-4672-bb81-fe9b819925a3	0.070 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-1661-10A	TCGA-09-1661-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	fd02d399-2b27-4f9c-869e-f47abe2a737f	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0920-01A	TCGA-13-0920-01A-01D	1.9	494.37000000000006 uL	DNA	D	0618b125-6cf0-4fc4-b2c6-795f62905b59	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0920-01A	TCGA-13-0920-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	76932e2f-9604-4178-a1c5-e5542d6e2eb8	0.142 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0920-01A	TCGA-13-0920-01A-01R	1.8	200 uL	RNA	R	26a45072-a0b6-4f68-8548-4da1cc6e866a	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	0.8	8.6
TCGA-13-0920-01A	TCGA-13-0920-01A-01T	[Pending]	55 uL	Total RNA	T	92b6450d-6a38-4f25-b418-540b8f338e7f	0.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0920-01A	TCGA-13-0920-01A-01W	[Pending]	207 uL	Repli-G (Qiagen) DNA	W	5e6c93b8-0d82-4bde-b623-6ce356924ecf	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0920-10A	TCGA-13-0920-10A-01D	1.9	25.67 uL	DNA	D	c8814c41-6f72-4aa8-a0a8-c062049430dd	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0920-10A	TCGA-13-0920-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	b5974870-50e7-4c54-a5bc-6b7aeb97d200	0.099 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0920-10A	TCGA-13-0920-10A-01W	[Pending]	381 uL	Repli-G (Qiagen) DNA	W	54eafa9f-3bf2-4eee-88db-5e4c125b738e	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0922-01A	TCGA-13-0922-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	c0cd52c1-d6b2-413f-8698-f24259313fda	0.048 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0922-10A	TCGA-13-0922-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	35bc0040-8236-42d7-aa10-907d55dfdb9e	0.111 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1783-01A	TCGA-29-1783-01A-01D	1.918528139	378.67 uL	DNA	D	a1bf23b8-704d-43d8-a0dc-746735ce9081	0.165356394 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1783-01A	TCGA-29-1783-01A-01R	1.9	266 uL	RNA	R	1573b761-5322-41c5-b902-d64f46524660	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	9
TCGA-29-1783-01A	TCGA-29-1783-01A-01T	[Pending]	31 uL	Total RNA	T	56fdce8a-3b0c-41a4-b372-230a25bcdc42	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1783-01A	TCGA-29-1783-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	6b748259-ea4f-41f7-886f-913979d004d0	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1783-10A	TCGA-29-1783-10A-01D	1.9	49.97 uL	DNA	D	07c627fb-5127-48d2-88e4-2ab4b5a4c8d0	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1783-10A	TCGA-29-1783-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	c7b7ddd4-3e09-47a1-97a2-4c27bb683f1a	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1691-01A	TCGA-29-1691-01A-01D	1.9	504.67 uL	DNA	D	4c9f643a-23ed-4742-ac5b-38e0f4361d41	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-29-1691-01A	TCGA-29-1691-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	5d84b02f-b748-45e1-9fff-c13505761129	0.131 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-29-1691-01A	TCGA-29-1691-01A-01R	1.8	326 uL	RNA	R	64a43887-2a36-4edc-a931-ea5f053be2f0	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.4	8.1
TCGA-29-1691-01A	TCGA-29-1691-01A-01T	[Pending]	121 uL	Total RNA	T	a6ef78b3-a1a4-41f9-8661-ec5201258bed	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
